propertyCode,floor,propertyType,size,exterior,rooms,bathrooms,district,latitude,longitude,status,hasLift,hasParkingSpace,Less_than_Primary,Lower_Secondary,Primary,Tertiary,Upper_Secondary_or_Post_Secondary,Distribucio_P80_20,African_population,American_population,Asian_population,European_population,Oceanian_population,Population_20_44,Population_45_69,Population_less_than_19,Population_greater_than_70,price,Price_Category
104100472,4,flat,67.0,True,2,2,Sarrià-Sant Gervasi,41.4006608,2.1448049,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,750000.0,Medium
102945846,1,flat,220.0,True,3,3,Eixample,41.3945698,2.1581092,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,2450000.0,High
104540403,2,flat,55.0,True,2,1,Ciutat Vella,41.3882138,2.1794019,renew,False,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,239000.0,Low
103884223,bajo,duplex,178.0,True,4,3,Horta Guinardó,41.4238712,2.1763421,good,True,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,800000.0,Medium
104429970,entresuelo,flat,40.0,True,2,1,Horta Guinardó,41.4188496,2.1761224,good,False,False,7.04,147.1,80.66,226.24,186.32,2.82,297.0,3489.0,825.0,32906.0,0.0,13004,12413,5934,6166,149500.0,Low
104426399,1,flat,50.0,False,3,1,Les Corts,41.3824362,2.1293216,renew,False,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,190000.0,Low
104269845,4,penthouse,140.0,True,3,2,Sant Martí,41.4041315,2.2152398,good,True,True,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,1145000.0,Medium
100973297,14 to 16,penthouse,135.0,True,2,2,Sant Martí,41.3991313,2.2077925,good,True,True,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,1900000.0,High
104567575,1,flat,59.0,True,2,1,Nou Barris,41.4454763,2.1785554,renew,True,False,19.15,190.275,140.025,85.0,139.025,2.535,288.0,2756.0,1130.0,22440.0,0.0,8339,8813,4339,5123,150000.0,Low
104321278,2,flat,62.0,True,2,2,Nou Barris,41.4427539,2.173865,good,False,False,18.5,233.0625,168.9375,95.3125,160.9375,2.65,176.0,1805.0,573.0,10157.0,0.0,4297,4180,2255,1979,190000.0,Low
104601054,1,flat,63.0,True,3,1,Sant Martí,41.4122686,2.1881955,renew,True,False,6.823529411764706,161.91176470588235,97.6470588235294,223.88235294117646,184.73529411764707,2.611764705882353,295.0,1801.0,758.0,23567.0,0.0,9018,9223,3993,4187,239000.0,Low
103919648,2,flat,83.0,True,3,1,Eixample,41.3863724,2.1545367,good,True,True,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,244000.0,Low
103499521,4,penthouse,81.0,True,2,1,Ciutat Vella,41.380666,2.1789964,good,False,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,325000.0,Low
104703725,5,flat,86.0,True,2,1,Les Corts,41.3819666,2.1273275,good,True,False,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,345000.0,Low
103538580,4,penthouse,120.0,True,2,2,Ciutat Vella,41.3818214,2.1808777,good,True,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,775000.0,Medium
104238183,1,penthouse,116.0,False,2,2,Eixample,41.3965449,2.1695077,good,False,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,498000.0,Low
101352002,3,flat,160.0,True,4,2,Ciutat Vella,41.3775307,2.1776584,good,True,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,690000.0,Medium
100591039,2,flat,97.0,True,2,2,Ciutat Vella,41.3827031,2.1710055,good,False,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,530000.0,Low
104325016,3,flat,174.0,True,5,3,Sarrià-Sant Gervasi,41.4086299,2.1342583,good,True,False,1.4074074074074074,77.27777777777777,29.22222222222222,325.27777777777777,162.52777777777777,3.2777777777777777,148.0,1381.0,573.0,23939.0,0.0,7816,8251,5512,4462,1250000.0,Medium
104676155,1,flat,297.0,True,6,4,Sarrià-Sant Gervasi,41.4039964,2.1413843,renew,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,1450000.0,High
104012299,1,flat,57.0,True,1,1,Sarrià-Sant Gervasi,41.40391,2.1495909,good,True,False,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,397000.0,Low
104750930,penthouse,penthouse,135.0,True,6,2,Eixample,41.3796714,2.153879,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,690000.0,Medium
101938609,4,occupied flat,55.0,False,2,1,Sant Martí,41.4193141,2.2147638,good,False,False,22.03846153846154,301.84615384615387,245.92307692307693,133.65384615384616,192.8846153846154,2.6692307692307695,1431.0,2948.0,4411.0,19063.0,0.0,10935,8662,5287,2969,112000.0,Low
94583021,8,penthouse,102.0,True,2,2,Sarrià-Sant Gervasi,41.4007342,2.1450838,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,880000.0,Medium
104214123,2,penthouse,118.0,True,4,2,Eixample,41.3978684,2.1633524,good,True,True,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,599000.0,Low
104289757,2,flat,78.0,False,3,1,Eixample,41.3781204,2.1471659,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,303000.0,Low
104495200,1,flat,45.0,True,2,1,Eixample,41.3784162,2.1588092,good,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,300000.0,Low
104713468,2,penthouse,100.0,True,2,1,Eixample,41.3886064,2.1536047,good,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,460000.0,Low
100849776,chalet,chalet,360.0,True,4,4,Les Corts,41.3912203,2.1154554,good,False,True,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,2200000.0,High
104720037,1,flat,213.0,True,4,3,Sarrià-Sant Gervasi,41.4057156,2.1405943,good,True,False,1.4074074074074074,77.27777777777777,29.22222222222222,325.27777777777777,162.52777777777777,3.2777777777777777,148.0,1381.0,573.0,23939.0,0.0,7816,8251,5512,4462,990000.0,Medium
101170726,1,flat,358.0,True,5,4,Sarrià-Sant Gervasi,41.3987532,2.1387381,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,2150000.0,High
104577787,6,penthouse,102.0,True,2,2,Sarrià-Sant Gervasi,41.402355,2.1424508,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,570000.0,Low
104066136,bajo,flat,84.0,True,4,1,Horta Guinardó,41.4173972,2.1620985,good,False,False,9.714285714285714,139.5,88.28571428571429,185.42857142857142,154.35714285714286,2.742857142857143,100.0,774.0,217.0,8259.0,0.0,3290,3036,1519,1505,300000.0,Low
104701844,4,flat,85.0,False,4,1,Les Corts,41.3777377,2.1261451,good,False,False,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,325000.0,Low
103761295,5,flat,117.0,True,3,2,Eixample,41.3810294,2.1530827,good,True,False,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,645000.0,Medium
102809828,1,flat,65.0,True,2,1,Sant Martí,41.3986744,2.2049427,good,False,False,7.6923076923076925,148.125,87.65,291.475,179.575,2.77,264.0,1964.0,974.0,30874.0,10.0,11682,11885,6389,4130,309000.0,Low
103731050,14 to 16,flat,78.0,True,2,2,Sant Martí,41.4126532,2.2189839,good,True,True,22.03846153846154,301.84615384615387,245.92307692307693,133.65384615384616,192.8846153846154,2.6692307692307695,1431.0,2948.0,4411.0,19063.0,0.0,10935,8662,5287,2969,615000.0,Medium
102568554,1,penthouse,129.0,True,3,1,Gràcia,41.406656,2.1600622,good,False,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,935000.0,Medium
104669520,bajo,flat,243.0,True,3,3,Eixample,41.3912381,2.1570472,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,2450000.0,High
92613373,5,flat,163.0,True,4,2,Sant Martí,41.4023556,2.212555,good,True,False,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,1559400.0,High
101604271,chalet,chalet,136.0,True,3,1,Sant Martí,41.4021142,2.1905662,good,False,False,8.705882352941176,156.94444444444446,94.27777777777777,322.55555555555554,197.27777777777777,2.7666666666666666,231.0,1139.0,654.0,14305.0,0.0,6215,5087,2678,2349,949000.0,Medium
104358516,4,flat,86.0,True,3,1,Sant Martí,41.4099427,2.1780353,good,True,False,7.2,150.0,89.2,242.44,184.18,2.8080000000000003,420.0,3465.0,1458.0,32948.0,0.0,13963,12261,5299,6768,359500.0,Low
100349503,5,penthouse,95.0,True,2,1,Ciutat Vella,41.3852683,2.1797601,good,True,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,495000.0,Low
104105910,10 to 13,penthouse,129.0,True,4,2,Sant Andreu,41.4219059,2.1871003,renew,True,False,9.3,165.2,103.325,185.6,180.45,2.585,175.0,2698.0,1097.0,25878.0,0.0,9782,9955,4609,5502,545000.0,Low
104370878,3,penthouse,60.0,True,3,1,Les Corts,41.3836127,2.1343244,renew,False,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,200000.0,Low
104711628,bajo,flat,140.0,True,5,2,Horta Guinardó,41.4209325,2.1587808,renew,False,False,18.295454545454547,206.9090909090909,144.9318181818182,107.61363636363636,153.95454545454547,2.5136363636363637,391.0,3690.0,983.0,27399.0,0.0,10866,10718,5447,5432,247000.0,Low
104383648,2,flat,84.0,True,3,1,Nou Barris,41.4304189,2.1761166,renew,True,False,16.166666666666668,206.30555555555554,149.16666666666666,135.08333333333334,186.63888888888889,2.5833333333333335,681.0,4545.0,1650.0,22067.0,0.0,10055,9440,4686,4762,260000.0,Low
104502527,8,duplex,312.0,True,5,4,Sarrià-Sant Gervasi,41.3957538,2.1409729,good,True,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,4200000.0,Very High
104019532,entresuelo,flat,69.0,True,2,1,Sants-Montjuïc,41.3719628,2.1412294,good,True,True,10.461538461538462,158.34615384615384,111.1923076923077,198.8846153846154,174.6153846153846,2.553846153846154,187.0,1396.0,763.0,17324.0,0.0,6764,6567,3069,3270,283900.0,Low
104154342,5,flat,180.0,True,6,2,Eixample,41.3888456,2.1737924,renew,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,819900.0,Medium
103541587,1,flat,113.0,True,4,2,Sant Martí,41.4200181,2.2066298,good,True,False,15.952380952380953,188.6904761904762,141.4047619047619,105.35714285714286,149.3095238095238,2.357142857142857,341.0,1932.0,1415.0,25524.0,0.0,8723,9922,4655,5912,368000.0,Low
104089302,5,penthouse,253.0,True,4,3,Eixample,41.3914855,2.1682607,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,3000000.0,Very High
104357451,6,penthouse,220.0,True,6,3,Sants-Montjuïc,41.3769396,2.1200088,good,True,True,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,729000.0,Medium
104353810,bajo,duplex,130.0,True,3,1,Nou Barris,41.4307959,2.1810454,newdevelopment,True,False,16.166666666666668,206.30555555555554,149.16666666666666,135.08333333333334,186.63888888888889,2.5833333333333335,681.0,4545.0,1650.0,22067.0,0.0,10055,9440,4686,4762,531440.0,Low
104496454,4,flat,88.0,True,4,1,Sant Martí,41.4174558,2.2048812,good,True,False,11.041666666666666,196.125,121.83333333333333,226.29166666666666,192.0,2.5749999999999997,276.0,1396.0,616.0,18928.0,0.0,7211,7376,3803,2826,310000.0,Low
104693870,9,flat,70.0,False,3,1,Les Corts,41.3799092,2.1362841,renew,True,False,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,320000.0,Low
99829303,bajo,duplex,134.0,True,2,2,Sarrià-Sant Gervasi,41.3973408,2.1551535,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,990000.0,Medium
104612518,3,flat,56.0,True,2,1,Sant Andreu,41.4258654,2.1840358,good,True,False,9.3,165.2,103.325,185.6,180.45,2.585,175.0,2698.0,1097.0,25878.0,0.0,9782,9955,4609,5502,205000.0,Low
104344100,1,penthouse,66.0,True,2,2,Gràcia,41.4020324,2.1538285,good,False,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,430000.0,Low
101401417,7,penthouse,50.0,True,1,1,Eixample,41.3867057,2.1653055,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,503546.0,Low
102164183,1,duplex,102.0,True,2,2,Eixample,41.3796651,2.1602526,newdevelopment,True,False,7.130434782608695,137.58333333333334,82.6875,299.9375,177.27083333333334,3.0416666666666665,354.0,3051.0,2653.0,32133.0,0.0,14892,11925,5057,6317,690000.0,Medium
104643847,3,flat,67.0,True,3,1,Sant Martí,41.4153788,2.2065955,good,True,False,11.041666666666666,196.125,121.83333333333333,226.29166666666666,192.0,2.5749999999999997,276.0,1396.0,616.0,18928.0,0.0,7211,7376,3803,2826,229000.0,Low
104469742,1,occupied flat,70.0,True,2,1,Nou Barris,41.4437174,2.1831988,good,True,False,19.15,190.275,140.025,85.0,139.025,2.535,288.0,2756.0,1130.0,22440.0,0.0,8339,8813,4339,5123,101600.0,Low
99232840,penthouse,penthouse,152.0,True,2,3,Sant Martí,41.3991062,2.2074771,good,True,True,10.153846153846153,150.71428571428572,85.35714285714286,346.7857142857143,185.07142857142858,2.7857142857142856,98.0,588.0,354.0,12315.0,0.0,4155,4696,2908,1596,1900000.0,High
104063175,1,flat,149.0,True,3,4,Eixample,41.3949812,2.1686177,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,875000.0,Medium
103886363,7,penthouse,199.0,True,5,3,Eixample,41.383678,2.1449505,renew,True,True,3.6933333333333334,105.7375,56.7125,305.2375,163.1125,2.9274999999999998,457.0,5103.0,2349.0,49611.0,5.0,21669,17730,7785,10341,995000.0,Medium
103106808,2,flat,50.0,True,2,1,Sants-Montjuïc,41.3724336,2.1669633,good,False,False,8.787234042553191,172.0625,128.9375,228.70833333333334,169.08333333333334,2.9791666666666665,913.0,3638.0,3798.0,30350.0,7.0,16237,12211,5575,4683,210890.0,Low
102977851,bajo,occupied flat,54.0,True,3,1,Nou Barris,41.4406918,2.1788367,good,True,False,19.15,190.275,140.025,85.0,139.025,2.535,288.0,2756.0,1130.0,22440.0,0.0,8339,8813,4339,5123,96100.0,Low
102218477,14 to 16,flat,201.0,True,5,4,Sant Martí,41.4110107,2.2197035,good,True,True,22.03846153846154,301.84615384615387,245.92307692307693,133.65384615384616,192.8846153846154,2.6692307692307695,1431.0,2948.0,4411.0,19063.0,0.0,10935,8662,5287,2969,1950000.0,High
103806164,5,penthouse,127.0,True,2,2,Ciutat Vella,41.378496,2.1726932,good,True,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,895000.0,Medium
104743335,1,duplex,100.0,True,3,2,Sants-Montjuïc,41.365288,2.1376038,good,True,False,15.852941176470589,225.73529411764707,185.41176470588235,141.7058823529412,193.55882352941177,2.5176470588235293,470.0,2236.0,1655.0,26041.0,0.0,9541,10959,5219,4683,310000.0,Low
96197895,2,flat,113.0,True,4,1,Eixample,41.3916157,2.1563852,renew,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,600000.0,Low
101426811,3,flat,80.0,False,4,1,Eixample,41.4059753,2.1717648,good,True,False,5.707692307692308,128.41176470588235,73.13235294117646,289.72058823529414,178.0735294117647,2.9558823529411766,424.0,5478.0,2213.0,43542.0,0.0,20063,16198,6742,8654,309000.0,Low
104646691,chalet,chalet,245.0,True,9,4,Sarrià-Sant Gervasi,41.4030648,2.128745,good,False,False,0.6363636363636364,66.22727272727273,25.90909090909091,343.27272727272725,157.95454545454547,3.2818181818181817,78.0,555.0,310.0,15256.0,0.0,4470,5178,3759,2792,2580000.0,High
104489377,bajo,flat,149.0,True,3,2,Horta Guinardó,41.4253725,2.1667392,good,True,True,5.714285714285714,131.71428571428572,68.28571428571429,215.42857142857142,164.78571428571428,2.542857142857143,15.0,346.0,61.0,9184.0,0.0,2687,3396,1708,1815,780000.0,Medium
103984196,4,flat,199.0,True,4,3,Les Corts,41.383919,2.1095435,good,True,False,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,1350000.0,High
101391518,4,flat,170.0,True,4,3,Sarrià-Sant Gervasi,41.3914935,2.1417819,good,True,True,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,1649140.0,High
103911889,3,flat,135.0,True,2,2,Les Corts,41.3894943,2.1301326,good,True,True,3.9206349206349205,93.38571428571429,50.142857142857146,266.7857142857143,152.2,2.797142857142857,288.0,2764.0,1419.0,41441.0,0.0,14296,14814,7267,9535,1290000.0,Medium
103816463,1,flat,79.0,False,3,1,Sant Andreu,41.4193492,2.1870831,good,True,True,9.307692307692308,178.53846153846155,105.84615384615384,228.5,212.6153846153846,2.623076923076923,146.0,1638.0,890.0,19324.0,0.0,7168,7359,3378,4093,310000.0,Low
104630524,entreplanta,flat,110.0,False,3,2,Gràcia,41.4013516,2.1628931,good,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,625000.0,Medium
104539820,4,flat,60.0,True,2,2,Ciutat Vella,41.388666,2.1772707,good,False,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,280000.0,Low
104716021,penthouse,penthouse,65.0,True,2,1,Sant Andreu,41.4381354,2.1924725,good,True,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,332000.0,Low
104366043,3,flat,131.0,True,3,2,Eixample,41.3976517,2.1649021,newdevelopment,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1078920.0,Medium
104426804,chalet,chalet,236.0,True,8,2,Sant Andreu,41.4290852,2.1825537,renew,False,False,7.753246753246753,158.64102564102564,101.25641025641026,183.14102564102564,176.93589743589743,2.3743589743589744,616.0,2814.0,1030.0,53399.0,0.0,17112,20596,10153,9998,550000.0,Low
101222685,7,penthouse,172.0,True,5,2,Eixample,41.4100794,2.1779346,good,True,True,5.707692307692308,128.41176470588235,73.13235294117646,289.72058823529414,178.0735294117647,2.9558823529411766,424.0,5478.0,2213.0,43542.0,0.0,20063,16198,6742,8654,910000.0,Medium
102638590,4,penthouse,110.0,True,2,3,Les Corts,41.3786198,2.1245921,good,True,False,8.96551724137931,124.5,78.23333333333333,296.26666666666665,184.1,2.6866666666666665,191.0,1732.0,711.0,21371.0,0.0,7557,7583,3845,5020,419000.0,Low
104399002,2,flat,219.0,True,4,3,Les Corts,41.3910266,2.1227331,good,True,False,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,1250000.0,Medium
103863405,4,flat,137.0,True,3,3,Ciutat Vella,41.3851456,2.1779314,good,True,False,6.0,138.07692307692307,100.26923076923077,344.5769230769231,171.73076923076923,3.3307692307692305,659.0,2595.0,1458.0,17232.0,18.0,11125,6032,2598,2207,690000.0,Medium
104561803,2,flat,91.0,False,3,2,Sarrià-Sant Gervasi,41.4005272,2.1360613,good,False,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,535000.0,Low
103651828,2,flat,36.0,True,1,1,Gràcia,41.4043211,2.1607679,good,True,False,4.82089552238806,92.93055555555556,55.486111111111114,308.0138888888889,146.02777777777777,2.947222222222222,436.0,4174.0,1466.0,43866.0,14.0,20812,14862,7154,7128,190000.0,Low
100094729,5,penthouse,93.0,True,4,1,Sants-Montjuïc,41.3712709,2.1281086,good,True,False,11.53125,159.03125,118.03125,203.6875,174.9375,2.7875,243.0,2651.0,1126.0,20283.0,0.0,8735,7929,3494,4145,479000.0,Low
104436933,1,flat,210.0,True,3,1,Sarrià-Sant Gervasi,41.4033005,2.1489668,good,True,True,1.3214285714285714,87.07894736842105,33.68421052631579,366.2894736842105,177.02631578947367,2.9473684210526314,202.0,1763.0,671.0,27307.0,0.0,10140,9455,5485,4863,770000.0,Medium
97570906,1,flat,124.0,True,3,2,Ciutat Vella,41.3762507,2.1721231,good,False,False,9.214285714285714,244.35714285714286,214.3095238095238,263.54761904761904,191.52380952380952,2.9761904761904763,1990.0,3934.0,11585.0,28098.0,0.0,21356,12814,7819,3618,399000.0,Low
98866743,4,duplex,143.0,False,2,3,Eixample,41.3869244,2.1628078,good,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,839497.0,Medium
103983877,6,penthouse,265.0,True,5,3,Sarrià-Sant Gervasi,41.3927698,2.140609,good,False,False,0.85,73.74193548387096,28.516129032258064,366.0,172.8548387096774,3.403225806451613,183.0,2456.0,1035.0,43914.0,0.0,14818,15428,9169,8173,2950000.0,Very High
103619849,3,flat,146.0,True,2,2,Eixample,41.3917983,2.1581862,good,True,False,2.1914893617021276,84.46551724137932,42.60344827586207,378.7586206896552,157.1206896551724,3.2517241379310344,419.0,3793.0,1644.0,38164.0,11.0,17237,13602,6335,6857,1125000.0,Medium
103437514,2,flat,154.0,True,5,2,Les Corts,41.3889908,2.1269612,renew,True,False,0.0,85.21428571428571,35.785714285714285,394.64285714285717,185.64285714285714,3.5714285714285716,94.0,585.0,368.0,11015.0,0.0,3319,3758,2699,2286,735000.0,Medium
104670542,10 to 13,flat,72.0,True,3,1,Sant Martí,41.4173394,2.2088499,good,True,False,11.041666666666666,196.125,121.83333333333333,226.29166666666666,192.0,2.5749999999999997,276.0,1396.0,616.0,18928.0,0.0,7211,7376,3803,2826,265000.0,Low
104249284,6,flat,105.0,True,4,2,Sant Martí,41.4118906,2.1806175,good,True,False,7.2,150.0,89.2,242.44,184.18,2.8080000000000003,420.0,3465.0,1458.0,32948.0,0.0,13963,12261,5299,6768,462500.0,Low
104429861,2,penthouse,70.0,True,3,2,Nou Barris,41.4465832,2.1736802,good,False,False,17.8,245.4,191.75,80.65,145.75,2.6399999999999997,397.0,2448.0,739.0,12887.0,0.0,5917,5112,3330,2112,210000.0,Low
101940389,entreplanta,occupied flat,94.0,False,4,1,Sant Martí,41.4178201,2.1819505,good,False,False,7.2,150.0,89.2,242.44,184.18,2.8080000000000003,420.0,3465.0,1458.0,32948.0,0.0,13963,12261,5299,6768,199200.0,Low
103896348,1,flat,135.0,True,3,3,Ciutat Vella,41.3834778,2.1774148,good,True,False,8.833333333333334,332.1111111111111,259.77777777777777,378.55555555555554,269.44444444444446,3.4555555555555557,2024.0,3090.0,6627.0,12646.0,6.0,14457,6082,2386,1468,650000.0,Medium
103752511,2,flat,270.0,True,5,4,Eixample,41.3899964,2.1623533,renew,True,False,3.6444444444444444,103.46153846153847,50.01923076923077,389.5769230769231,184.59615384615384,3.226923076923077,395.0,4421.0,1735.0,36115.0,5.0,17480,12925,5499,6767,1900000.0,High
