Price_Category,latitude,longitude
Low,41.4101566,2.201552
Low,41.3964332,2.190828
Low,41.3951046,2.1989442
Low,41.4012305,2.2037491
Low,41.4089555,2.1843605
Low,41.4166829,2.2127956
Low,41.4045526,2.2033898
High,41.4079331,2.2150166
Low,41.4088499,2.2114539
Medium,41.3971576,2.1979965
Low,41.410232,2.1877996
Low,41.4178179,2.2094408
Low,41.4044668,2.1981218
Low,41.4150783,2.2064847
Low,41.4119484,2.1833126
Low,41.4032215,2.1995135
Low,41.4153406,2.2204367
Low,41.4009048,2.2078889
Low,41.4121872,2.1833098
Low,41.4109057,2.1867808
Low,41.3971755,2.1921625
Medium,41.4145474,2.2073578
Medium,41.4136436,2.2183311
Low,41.4105929,2.1879087
Low,41.419577,2.1979788
Medium,41.4063896,2.2169859
Medium,41.4071933,2.208376
Medium,41.4109262,2.2208703
Medium,41.4112164,2.1832365
Low,41.4105249,2.1885225
Low,41.4210488,2.2077338
Low,41.4085201,2.1882243
Low,41.4077811,2.1832173
Low,41.4119963,2.1850591
Low,41.4138155,2.1866665
High,41.4063229,2.2164922
Low,41.4165658,2.192797
Low,41.4071253,2.2019427
Low,41.4088785,2.1938627
Low,41.4117152,2.1839451
Low,41.3937741,2.1928823
Medium,41.4125401,2.2196639
Low,41.4082847,2.1858533
Low,41.4153583,2.1990653
Low,41.3986315,2.2069117
Low,41.4102645,2.1871168
Low,41.4051923,2.1839095
Low,41.396546,2.2000903
Low,41.4184881,2.2052853
Low,41.4200181,2.2066298
Low,41.4186508,2.2051126
Low,41.4146718,2.1928775
Low,41.4173394,2.2088499
Low,41.4043555,2.198562
Low,41.4200078,2.2016245
Low,41.4199829,2.2129665
High,41.4113818,2.2158117
Low,41.4256284,2.2023095
Low,41.4182047,2.2085933
Low,41.4232764,2.2072579
Low,41.4082715,2.2111421
Low,41.4076002,2.2026872
Low,41.4252098,2.2075323
Low,41.4113009,2.189965
Low,41.4204675,2.2031986
Low,41.4142816,2.1881791
High,41.3982869,2.2090168
Low,41.4195902,2.2076078
Low,41.40495,2.2014642
Low,41.4225306,2.2137952
Low,41.4180246,2.214013
Low,41.4133811,2.1895792
Low,41.4108706,2.1895853
Low,41.4113449,2.1869084
Low,41.3924705,2.1948262
Low,41.4092831,2.186795
Low,41.4180481,2.204683
High,41.4013527,2.2060207
Low,41.4213905,2.2124435
Low,41.4188044,2.2126245
Low,41.4129181,2.1852497
Low,41.4169467,2.1908018
Low,41.4084092,2.1843815
Low,41.4109427,2.1928968
Low,41.4012174,2.2013957
Low,41.4105688,2.1910744
Low,41.4102703,2.1927839
Medium,41.4092112,2.1989844
Low,41.4048262,2.2028175
Low,41.4017438,2.2069975
Low,41.4112306,2.1877643
Low,41.3998027,2.2030537
Medium,41.4070991,2.2154838
Low,41.4216163,2.20475
Low,41.4179227,2.2084255
Low,41.4101735,2.1866788
Low,41.4076075,2.2108782
Low,41.410842,2.1857389
Low,41.4223738,2.2080143
Low,41.4235461,2.2068796
Low,41.4144837,2.1899493
High,41.4051286,2.2157198
Low,41.4181,2.2061757
Low,41.4246464,2.2102942
High,41.4065264,2.2152636
Low,41.4254887,2.2042267
Low,41.4169299,2.2171995
Low,41.4215302,2.2074296
Low,41.4050964,2.1860244
Low,41.414017,2.196997
Low,41.4070761,2.1855806
Low,41.4232127,2.2027081
Low,41.4081021,2.1874641
Low,41.4108522,2.1869463
Low,41.4112471,2.187117
Low,41.4195714,2.2093662
Low,41.4118456,2.1879652
Low,41.4136401,2.1877106
Low,41.4056431,2.2049322
Low,41.4210733,2.1977835
Medium,41.4064233,2.2176042
High,41.4081481,2.2149479
Medium,41.4104256,2.1862902
High,41.3991062,2.2074771
Medium,41.4067709,2.1960496
Medium,41.4041187,2.1994658
Medium,41.4032679,2.2129452
Low,41.399842,2.2081191
High,41.3984252,2.2077373
Medium,41.4068855,2.2151192
Low,41.4011848,2.2051736
High,41.4061711,2.2172265
Low,41.4179498,2.2116307
Low,41.4047097,2.2106541
Low,41.404292,2.197797
Low,41.4058866,2.192826
Low,41.4064051,2.1844758
Low,41.4124894,2.1962281
Low,41.4015388,2.2033039
Low,41.411345,2.1893982
High,41.4091108,2.2172581
Low,41.4079713,2.1928084
Low,41.4042887,2.2065871
Low,41.4216384,2.1982282
Low,41.414602,2.1978712
Low,41.4166242,2.197348
High,41.3991313,2.2077925
High,41.4054264,2.2160636
Low,41.4147527,2.1978167
Low,41.4118268,2.1836854
Low,41.4215045,2.2148569
Low,41.4201239,2.2042438
Low,41.4177488,2.2162012
Low,41.4007559,2.2098169
Very High,41.4031744,2.2134899
Medium,41.3929034,2.1928367
Low,41.4151876,2.1992693
Low,41.4052357,2.1995277
Low,41.4027461,2.2002535
Medium,41.4039725,2.2006203
Medium,41.4040461,2.1992535
Low,41.4163017,2.2159316
Low,41.4054461,2.2010535
High,41.4088134,2.2140748
Medium,41.4024019,2.1974794
High,41.4049355,2.2156796
Medium,41.4111058,2.2182976
High,41.4110107,2.2197035
High,41.398721,2.2066726
Low,41.3927293,2.2002387
Medium,41.4088409,2.2063342
Low,41.4037229,2.2007256
Low,41.4073609,2.2044175
Low,41.4188049,2.2224064
Low,41.4160451,2.224923
Very High,41.4079119,2.2155562
Low,41.4169532,2.1959803
Low,41.4179706,2.1997476
Medium,41.4048856,2.2140327
Low,41.4211213,2.213847
Low,41.4196301,2.2120434
Low,41.4061098,2.201749
Low,41.4128693,2.2170804
Low,41.4138891,2.1990385
Low,41.4034305,2.2041825
Low,41.4105062,2.2178469
Medium,41.394223,2.2030167
Low,41.4207691,2.2079947
Medium,41.4025031,2.1852165
Medium,41.4124898,2.1889296
High,41.4036962,2.2091988
High,41.4052131,2.217348
Medium,41.4122127,2.2098244
Low,41.4092574,2.1903507
Low,41.4198427,2.2057057
Low,41.4034945,2.2073341
Low,41.405543,2.185218
Medium,41.3953264,2.1994725
Low,41.4011584,2.2014159
Low,41.3953264,2.1994725
Low,41.3978801,2.2042622
Low,41.4249947,2.2064167
Medium,41.3953264,2.1994725
Medium,41.3953264,2.1994725
Low,41.3978801,2.2042622
Low,41.4171997,2.2227693
Medium,41.3953264,2.1994725
Low,41.4046043,2.1974417
High,41.4059795,2.2158753
Low,41.3978801,2.2042622
High,41.405224,2.2187893
Medium,41.4061527,2.2140815
Low,41.400631,2.1848287
Medium,41.4154535,2.2201498
Low,41.4089568,2.1891824
Low,41.4076048,2.1837924
High,41.4049573,2.2177363
Medium,41.4071171,2.2138276
Low,41.416758,2.2191049
Low,41.4167928,2.2211289
Very High,41.4049508,2.2182921
Low,41.4159788,2.2224745
High,41.4060775,2.2149205
High,41.4054043,2.2159654
Low,41.4046937,2.2053
Low,41.4143513,2.2235337
Low,41.4166228,2.2064581
Medium,41.4080752,2.1877201
Low,41.414214,2.2210083
Low,41.4178622,2.207524
Low,41.4030028,2.2033386
Low,41.4250035,2.2064334
Low,41.4250035,2.2064334
Low,41.394566,2.1936997
Medium,41.4092874,2.2062721
Low,41.4009327,2.187734
Low,41.4198645,2.2086438
Low,41.3981449,2.2044807
Low,41.4177278,2.2076999
Low,41.4227788,2.206189
Low,41.4000867,2.1961222
Low,41.4054812,2.1909448
Low,41.4182802,2.2115564
Medium,41.3976438,2.2034581
Medium,41.4009792,2.2067453
Low,41.4183206,2.2227527
Medium,41.40639,2.2143093
Low,41.4083851,2.1925003
Low,41.4177112,2.2233927
Low,41.4183206,2.2227527
Low,41.4200566,2.2146827
Medium,41.4067857,2.2123266
Low,41.4055642,2.2034251
Low,41.4082468,2.2008008
Low,41.4170963,2.2057297
Low,41.4159211,2.1968582
Low,41.4234302,2.2047879
High,41.4049952,2.2142977
Medium,41.4067857,2.2123266
Low,41.4230215,2.2122136
Low,41.4046626,2.2088934
Low,41.4010297,2.2029585
Low,41.4037251,2.208469
Low,41.4168623,2.2165022
Low,41.4053542,2.2060779
Low,41.4122686,2.1881955
Low,41.4070775,2.2038473
Low,41.4059306,2.2004976
Low,41.4149413,2.1901149
Low,41.4019705,2.1852015
Medium,41.4085173,2.2124841
Medium,41.4022811,2.2062075
Low,41.3953264,2.1994725
Medium,41.3953264,2.1994725
Low,41.4117617,2.1832292
Medium,41.4102736,2.1934967
Low,41.4081117,2.2039815
High,41.4050031,2.2146686
Medium,41.3953264,2.1994725
High,41.3997547,2.2081599
Medium,41.3953264,2.1994725
Medium,41.399842,2.2081191
Low,41.4122984,2.21954
Low,41.4200753,2.2129172
Low,41.4181639,2.2043227
Low,41.4167711,2.2041006
Low,41.4066643,2.2053731
Low,41.4032789,2.2084743
Low,41.4139241,2.2049342
Low,41.4192562,2.2063002
Low,41.4177877,2.2023847
Low,41.4095566,2.2120677
High,41.4059965,2.2156191
Low,41.4148628,2.216052
Low,41.4112942,2.2165712
Low,41.4190812,2.2058936
Low,41.422152,2.2084062
Low,41.415759,2.2154561
Low,41.4063519,2.1970646
Low,41.4098974,2.1846585
Low,41.4045376,2.2077335
Low,41.408935,2.1913195
Low,41.4059177,2.1979878
Low,41.4188018,2.215988
Medium,41.4063896,2.2169859
Low,41.4141846,2.216521
Medium,41.397504,2.207085
Low,41.4109994,2.2110663
Low,41.3972873,2.204897
Low,41.4149635,2.2151157
Low,41.4199086,2.2056475
Low,41.4109994,2.2110663
High,41.4063896,2.2169859
Low,41.4236472,2.2039782
Low,41.4037739,2.2075268
Low,41.4146763,2.2071065
Low,41.4013822,2.1981119
Low,41.4040362,2.1984435
Low,41.4162146,2.2060141
Low,41.3978801,2.2042622
Low,41.3978801,2.2042622
Low,41.3978801,2.2042622
High,41.4087767,2.2148989
Low,41.4166884,2.2230099
Low,41.4081703,2.2107021
Low,41.4176053,2.2242501
Medium,41.4085173,2.2124841
Medium,41.4085173,2.2124841
Low,41.4064953,2.1929772
Low,41.4122309,2.2165993
Low,41.41775,2.22424
Low,41.4156999,2.1911616
Low,41.4176053,2.2242501
Low,41.4052153,2.2058403
Medium,41.3939043,2.1967688
Low,41.4196643,2.2081154
Medium,41.4079119,2.2155562
Low,41.4069646,2.1977432
Low,41.4169803,2.2060723
Medium,41.4101795,2.2158656
Medium,41.4046704,2.2052828
Medium,41.4078729,2.1937802
Low,41.4157759,2.2175831
Low,41.4115861,2.1925683
Low,41.4153553,2.2202547
Medium,41.4049437,2.2136775
Low,41.4183266,2.2141681
High,41.4046839,2.2137262
Low,41.4183442,2.2054211
Low,41.4056582,2.1930157
Low,41.4032462,2.2106598
Low,41.4093834,2.2106192
Low,41.418652,2.2005795
Low,41.4116315,2.185196
Low,41.4070589,2.1838986
Medium,41.4057662,2.2143816
Medium,41.4071856,2.2027151
Low,41.4111318,2.1880104
Low,41.4164673,2.197826
Low,41.409467,2.1843618
Low,41.412838,2.2175628
Low,41.4258212,2.2001599
Low,41.4090652,2.1897844
Low,41.4061733,2.1907137
Low,41.3949695,2.1901178
Low,41.3967064,2.2075073
Medium,41.4123451,2.2192653
Low,41.4149633,2.1886124
High,41.4058488,2.2163914
Low,41.4022523,2.1904339
Low,41.4149633,2.1886124
Low,41.4132689,2.197204
Low,41.4157289,2.205858
Medium,41.4076328,2.2009973
High,41.4049758,2.2180334
Low,41.4030752,2.199352
Low,41.4076185,2.1936746
Low,41.4114561,2.2095389
Low,41.4082227,2.2100742
Low,41.4118883,2.1924231
Low,41.4176053,2.2242501
Low,41.4021526,2.1996654
Low,41.4132898,2.1928741
Low,41.3995395,2.2039917
Medium,41.4014426,2.1914227
Medium,41.4085173,2.2124841
Low,41.4219531,2.2138817
Low,41.409731,2.2112152
Low,41.4190042,2.2136331
Low,41.4047836,2.2054931
Medium,41.4096154,2.1834894
Low,41.3986928,2.2049415
Low,41.423925,2.2150353
Medium,41.40639,2.2143093
Low,41.4035978,2.1973361
Low,41.404724,2.2119296
Low,41.4129131,2.1998483
Low,41.4168095,2.1909147
Low,41.4228948,2.2060491
High,41.4085374,2.2133918
Low,41.422466,2.2034943
Low,41.4237237,2.2156004
Medium,41.4071739,2.2107232
Low,41.4074278,2.1962659
Low,41.4198151,2.2051446
Low,41.4064325,2.1866845
Low,41.4036591,2.2000819
Very High,41.4070925,2.2156219
Medium,41.4135457,2.1870038
Low,41.4184264,2.2021696
Medium,41.4139014,2.2098823
Low,41.3982419,2.2042746
Low,41.4159121,2.2164389
Medium,41.408063,2.1992983
Low,41.4052773,2.1831232
Low,41.4241211,2.2042668
Low,41.4170356,2.2095096
Low,41.417203,2.2183307
Medium,41.408063,2.1992983
Medium,41.408063,2.1992983
Low,41.4109433,2.1929035
Low,41.4158933,2.2018815
Low,41.4095508,2.1873729
Low,41.4065539,2.1837036
Low,41.4155539,2.2165066
Low,41.404043,2.1840421
Medium,41.4069844,2.2132016
Low,41.398461,2.2050558
Low,41.4213786,2.2144637
Low,41.3938943,2.1930406
Medium,41.4064188,2.2154744
Low,41.4170427,2.2136349
Low,41.412172,2.1858837
Medium,41.4053379,2.2182423
Low,41.4181144,2.1958961
Low,41.4146877,2.2138893
Low,41.4218306,2.2108807
Low,41.4217286,2.215036
Low,41.4000259,2.2063209
Low,41.4059565,2.1901405
Low,41.4165411,2.2181206
Low,41.4078359,2.2059165
Low,41.4046149,2.1843868
Low,41.4189727,2.2123332
Low,41.4072828,2.1872131
Very High,41.4051067,2.2151733
High,41.4050137,2.2160431
Low,41.4103706,2.1836393
Medium,41.4061701,2.200109
Low,41.4190061,2.2136087
Low,41.4020606,2.2061828
High,41.4044768,2.2158413
Low,41.4061341,2.1863272
Low,41.4137637,2.1968945
High,41.4077372,2.2142136
Low,41.4090249,2.2167
Medium,41.4048099,2.2143826
Low,41.3987847,2.2039891
Low,41.40464,2.19904
Low,41.4132616,2.1882644
Low,41.4041003,2.1910985
Low,41.4148675,2.2006244
Low,41.410751,2.1879713
Low,41.4151811,2.21519
Low,41.4091611,2.1880655
Low,41.405661,2.188697
Low,41.4066836,2.1840521
Low,41.4204747,2.203012
Low,41.4046629,2.1842317
Low,41.402524,2.2109472
Medium,41.3968317,2.1962071
Low,41.4052688,2.1849283
Medium,41.4063658,2.195631
Low,41.3949925,2.2008241
Low,41.4024373,2.2025923
High,41.4039556,2.214355
Low,41.410313,2.1846434
High,41.4009047,2.2080241
Low,41.4085349,2.1841959
Medium,41.4063896,2.2169859
Medium,41.4079605,2.19241
Low,41.4175312,2.1998966
High,41.4067627,2.2168042
Medium,41.4041315,2.2152398
Low,41.4106862,2.1877182
Low,41.4157056,2.2019977
Low,41.4031187,2.1851514
Low,41.4186947,2.1991713
Low,41.398769,2.1956395
Medium,41.4070289,2.2123659
Low,41.4227089,2.1997785
High,41.4063896,2.2169859
High,41.4044611,2.2166891
Low,41.405549,2.19787
Low,41.4165985,2.2153766
Low,41.4161467,2.2149916
Low,41.4125237,2.1839703
High,41.3978953,2.2073032
High,41.4070138,2.2108036
Low,41.4038788,2.2069013
Low,41.4062334,2.1955463
Low,41.4003739,2.1857626
Low,41.4192997,2.2114181
Medium,41.4054837,2.2147301
Low,41.4000249,2.1992839
Low,41.4052102,2.211811
Low,41.4147338,2.2046787
Low,41.4101071,2.187553
Low,41.4100345,2.1905097
Low,41.4124573,2.184706
Low,41.4061912,2.1835708
Low,41.3979668,2.2091718
Low,41.4208667,2.2046564
Very High,41.4057896,2.2184859
Low,41.4172425,2.219781
Medium,41.399626,2.1895155
Low,41.4070365,2.1901267
Low,41.4067413,2.2096396
Low,41.4101515,2.1851061
Low,41.4037522,2.2009541
Low,41.4151667,2.2052713
Low,41.4047787,2.2025789
High,41.4011597,2.2091761
Low,41.4142526,2.2128831
Low,41.4074836,2.1856533
Low,41.4213458,2.198997
Medium,41.4139641,2.20561
Medium,41.404001,2.1957887
Low,41.416075,2.2119785
Low,41.4005593,2.2022423
Low,41.4167306,2.2132239
Low,41.4169396,2.1932777
Low,41.4182313,2.2030698
Low,41.4139495,2.2130274
Low,41.4211415,2.2136816
Low,41.420458,2.2072006
Low,41.4053799,2.2040806
Medium,41.407481,2.1995061
Low,41.4091834,2.2021878
Low,41.4200636,2.20525
Low,41.4153788,2.2065955
Low,41.4098075,2.2063733
Low,41.4212929,2.2089196
Low,41.4037013,2.1972631
Low,41.4090436,2.186593
Low,41.4047814,2.1989289
Medium,41.4063896,2.2169859
Low,41.4022976,2.1967073
Low,41.4175954,2.2000579
Low,41.4119651,2.1836433
Medium,41.4076435,2.1844013
Low,41.4064347,2.1933711
Low,41.4094927,2.1922813
Low,41.4154196,2.2085058
Low,41.3988223,2.1926233
Low,41.4105981,2.1860132
Low,41.4083946,2.1903897
Low,41.400873,2.1975349
Medium,41.4105166,2.2083528
Low,41.4152292,2.2151729
Low,41.3983769,2.1938218
Low,41.4182137,2.1964282
Low,41.4204357,2.2102659
Low,41.4057715,2.206106
Low,41.4176053,2.2242501
Low,41.4175344,2.2065254
Low,41.4216353,2.2072197
Low,41.4173624,2.2158072
Low,41.4210972,2.210352
Low,41.4114993,2.1848837
Low,41.4175211,2.2047274
Low,41.4204655,2.202176
Low,41.4221426,2.2064402
Low,41.4063697,2.183804
Low,41.4093892,2.18818
Low,41.411837,2.2159716
Low,41.4168567,2.2165513
Low,41.4097122,2.2042034
Low,41.41481,2.18791
Low,41.41481,2.18791
Medium,41.3997185,2.1914735
Low,41.3999015,2.2012004
Low,41.4176123,2.2008543
Medium,41.40846,2.2170468
Low,41.4079738,2.1912881
High,41.4012376,2.2058671
Low,41.4161556,2.1914578
Low,41.41481,2.18791
Low,41.41481,2.18791
Low,41.4202695,2.2131474
Low,41.4146203,2.1878533
Low,41.41481,2.18791
Medium,41.40639,2.2143093
Low,41.4109184,2.1871772
Low,41.4017266,2.2032683
Low,41.395104,2.1933127
Low,41.4137506,2.2226252
Low,41.4064121,2.2077647
Medium,41.4054943,2.1985505
Low,41.4082562,2.2159407
High,41.4051481,2.2153506
Medium,41.4061611,2.2137442
Low,41.4021406,2.2018927
Low,41.4161955,2.2205692
Low,41.4100039,2.2115115
Low,41.3966741,2.1999849
High,41.3994376,2.2092533
Low,41.4079455,2.1906481
Low,41.4017499,2.1992122
Low,41.4163725,2.216368
Low,41.401548,2.1976686
Low,41.4070945,2.1895847
Low,41.4181425,2.204695
Medium,41.3944687,2.1994384
Low,41.409669,2.1868891
Low,41.4082387,2.1890278
Low,41.4167238,2.2081023
Medium,41.41123,2.2004325
Low,41.4246364,2.2011781
Low,41.4174646,2.2046415
High,41.4062674,2.2174148
Low,41.4200346,2.2183349
Low,41.4147103,2.2162391
Low,41.4173217,2.2080382
Low,41.4086296,2.1834873
Low,41.4197639,2.2143892
Low,41.4224198,2.2107497
Low,41.4209372,2.2055025
Low,41.4208662,2.1978282
Medium,41.4053306,2.2167164
Low,41.4151336,2.1972828
High,41.4041509,2.212725
Low,41.4178718,2.2005908
High,41.4051139,2.218366
Low,41.4066666,2.1838773
Low,41.4111125,2.1851664
Low,41.3982651,2.2004565
High,41.3979744,2.206193
Medium,41.4078209,2.2158496
Low,41.4235822,2.2028382
Low,41.4148387,2.21581
Low,41.41481,2.18791
Low,41.4067536,2.1900382
Low,41.4191425,2.205895
Very High,41.4079585,2.2154609
Medium,41.4097471,2.2116029
Low,41.4217777,2.2119097
Medium,41.4121911,2.2183241
Low,41.4119999,2.2149755
Low,41.4044379,2.2009224
Low,41.4028533,2.2022766
Low,41.411002,2.187282
Low,41.3979924,2.1914723
Low,41.4154272,2.2165855
Low,41.424805,2.2024526
Very High,41.4075455,2.2144793
Low,41.4208506,2.2146318
Low,41.4096987,2.1870237
Low,41.4183795,2.2115895
Low,41.4165243,2.2188573
Low,41.4208424,2.2044577
Low,41.411443,2.2027733
Low,41.4113168,2.187005
Medium,41.4063896,2.2169859
Low,41.4128493,2.1924055
Low,41.4144658,2.2177451
Low,41.410993,2.1864636
Low,41.4148174,2.2152073
Low,41.4035596,2.2035141
Low,41.4124749,2.2148847
Low,41.3985276,2.1979028
Low,41.422155,2.2026497
Low,41.4063961,2.1836317
Low,41.4065228,2.2021189
Medium,41.4045074,2.2138858
Medium,41.39451,2.1951251
Low,41.4185516,2.2151023
Medium,41.4050897,2.2134475
High,41.4057896,2.2173859
Low,41.4091528,2.1917343
High,41.4023556,2.213155
Medium,41.4085024,2.2161391
Low,41.4122276,2.1843503
High,41.4023556,2.212555
Low,41.4039823,2.2009033
Low,41.4129632,2.2018909
Low,41.4170945,2.2125718
High,41.4048556,2.216255
Low,41.4204076,2.1981967
Low,41.4199487,2.1996012
Low,41.4128584,2.1881743
Low,41.4215265,2.2021264
Low,41.4177385,2.200673
Low,41.4094419,2.1844619
Low,41.4180325,2.2061176
Low,41.4183859,2.2067205
Low,41.4134023,2.1890291
Low,41.4214315,2.2108611
Low,41.4182401,2.2142765
Low,41.418204,2.2008948
Low,41.4186658,2.2209123
Low,41.4145833,2.2145492
Low,41.4126635,2.215136
Low,41.4183945,2.2047078
Low,41.4239296,2.2106581
Low,41.4051225,2.1846307
Low,41.4059771,2.1842934
Low,41.4129633,2.2149315
Low,41.4112732,2.1878188
Low,41.409277,2.1910677
Low,41.4182682,2.2180603
Low,41.4149242,2.2145059
Low,41.4169598,2.2225644
Low,41.4136956,2.219023
Low,41.4188337,2.2156436
Low,41.4154601,2.204623
Low,41.4184592,2.2147756
Low,41.3997708,2.2063667
Low,41.4095894,2.2102488
Low,41.4169869,2.2135867
Low,41.4076301,2.2043397
Low,41.4100096,2.1841698
Low,41.4204068,2.21756
Low,41.4129079,2.2182432
Low,41.4160764,2.2183209
Low,41.4089623,2.2026457
Low,41.4088231,2.1880055
Low,41.4162609,2.2176343
Low,41.4145862,2.1876825
Low,41.4137294,2.2108084
Low,41.41675,2.2149195
Low,41.4182202,2.2211211
High,41.3991634,2.2120379
Low,41.4172607,2.2023831
Low,41.4220429,2.1921903
Low,41.4092437,2.1833075
Low,41.4148286,2.195559
Low,41.4223162,2.2135892
Low,41.4130797,2.2089701
Low,41.4246913,2.2103413
Medium,41.4061611,2.2137442
Low,41.4156852,2.2207414
Low,41.4190796,2.2165015
Medium,41.4033955,2.2136727
Low,41.41298,2.2088837
Low,41.41481,2.18791
Low,41.4214705,2.2059072
Low,41.4193141,2.2147638
Low,41.4167114,2.2128125
Low,41.4180218,2.199564
Low,41.416083,2.2053448
Medium,41.4084887,2.2080882
Low,41.4000981,2.2108964
Low,41.4013343,2.2051571
Low,41.3995488,2.2047305
Medium,41.4000884,2.208329
Low,41.4086235,2.2140927
Low,41.4143341,2.1887551
Low,41.4153961,2.1883097
Medium,41.4109771,2.2189789
Low,41.4133327,2.1839577
Low,41.4027163,2.207974
Low,41.407279,2.203755
Low,41.4102659,2.1850142
High,41.4055377,2.2163938
Low,41.4164175,2.2131744
Low,41.4111178,2.1934643
Low,41.4044309,2.1904572
Medium,41.3959332,2.1986528
Low,41.410741,2.1882476
Medium,41.4063274,2.2057164
Low,41.407202,2.1854816
Low,41.4205744,2.2122824
Low,41.4041358,2.1860521
Low,41.4140423,2.2197254
Low,41.4152245,2.1880195
Low,41.4073769,2.2035465
Low,41.40616,2.1852927
Low,41.414964,2.2139833
Low,41.4148886,2.2203348
Low,41.4151654,2.205408
Low,41.418944,2.2011156
Low,41.4199038,2.2103699
Low,41.4257368,2.1987345
Low,41.4070745,2.2061185
Low,41.4072624,2.1844989
Low,41.4072494,2.1938015
Low,41.4111838,2.1911671
Low,41.4199239,2.2133339
Low,41.4075288,2.191394
Low,41.4136274,2.1941248
Low,41.4167653,2.2126032
Low,41.4132263,2.2197008
Low,41.4048899,2.2057694
Low,41.4053784,2.1831365
Low,41.4202452,2.2119612
Medium,41.4022612,2.2025124
Low,41.4019892,2.1998862
Low,41.4086689,2.1847166
Low,41.4169099,2.2158352
Low,41.4162377,2.2047247
Low,41.426268,2.2038672
Low,41.4168223,2.2167625
Low,41.4188959,2.2201159
Low,41.4040393,2.1847498
High,41.4021406,2.2147347
Low,41.4072621,2.186946
Low,41.4237868,2.2149653
Low,41.4235995,2.203591
Low,41.4038903,2.1837552
Low,41.4119111,2.2100044
Low,41.4177761,2.2142924
Low,41.4080096,2.2035293
Low,41.4037969,2.2037524
Low,41.4185206,2.2224268
High,41.4063896,2.2169859
Low,41.4140662,2.2185428
Low,41.4172531,2.2001903
Low,41.4160325,2.2142826
Low,41.4220311,2.2094274
Low,41.4241669,2.2099107
Low,41.4210041,2.2016392
Low,41.420499,2.2202833
Low,41.4098235,2.1889937
Low,41.4197915,2.2142781
Low,41.4140907,2.2167223
Low,41.4170222,2.2162851
Low,41.4180681,2.2027536
Low,41.4165941,2.2123464
Low,41.4155508,2.2169951
Low,41.4082706,2.1874309
Low,41.4191274,2.2143834
Low,41.4108888,2.1876684
Low,41.4209388,2.2065884
Low,41.4160814,2.2140211
Low,41.4194969,2.2231687
Low,41.4202191,2.2090932
Low,41.4217587,2.211488
Low,41.4113583,2.1854978
Low,41.417882,2.2144988
Low,41.3952092,2.2011265
Low,41.4154496,2.2180472
Low,41.4146894,2.2190393
Low,41.4234803,2.2157995
Low,41.409335,2.2093388
Low,41.4213509,2.2191419
Low,41.4160964,2.2155848
Low,41.4245248,2.2005293
